fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0621,Barbus cyclolepis,Round-scaled barbell,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,omnivore,6.5,,22.4,,,9.639999999999999,9.639999999999999,,,3.03,9672,624.0,18720.0,"Lake Tundzha (Tundzha River), Bulgaria",7.6,7.6,0.3,0.3,6.9,6.9,3.2600000000000002,3.479,17.1,18.36,12.0,20.0
F0621,Barbus cyclolepis,Round-scaled barbell,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,omnivore,6.5,,22.4,,,9.639999999999999,9.639999999999999,,,3.03,9672,624.0,18720.0,"Lake Sakarya (Sakarya River), Turkey",7.5,7.5,0.4,0.4,6.8,6.8,3.1100000000000003,3.1100000000000008,14.4,14.7,12.0,22.0
F0621,Barbus cyclolepis,Round-scaled barbell,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,omnivore,6.5,,22.4,,,9.639999999999999,9.639999999999999,,,3.03,9672,624.0,18720.0,"Lake Arda (Arda River), Bulgaria",7.4,7.4,0.3,0.3,6.8,6.8,2.8089999999999997,3.931,16.65,67.05,12.0,20.0
F0622,Barbus meridionalis,Mediterranean barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,reported,predator,,,26.15,5,25,20.0,20.0,,,2.93,13519.5,669.0,26370.0,"Llobregat River, Spain",7.5,7.5,0.2,0.2,6.8,7.2,3.46,4.54,15.459999999999999,18.79,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,reported,predator,,,26.15,5,25,20.0,20.0,,,2.93,13519.5,669.0,26370.0,"Var River, France",7.6,7.6,0.2,0.2,6.9,6.9,139.23,382.76000000000005,26.25,47.96,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,reported,predator,,,26.15,5,25,20.0,20.0,,,2.93,13519.5,669.0,26370.0,"Rhône River (Lyon stretch), France",7.4,7.4,0.2,0.2,6.8,6.8,133.7,385.66,21.04,23.4,14.0,22.0
F0622,Barbus meridionalis,Mediterranean barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,reported,predator,,,26.15,5,25,20.0,20.0,,,2.93,13519.5,669.0,26370.0,"Garonne Basin (Ariège), France",7.3,7.3,0.2,0.2,6.8,6.8,9.5608,14.5324,28.006,82.08399999999999,14.0,22.0
F0623,Barbus peloponnesius,Peloponnese Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,insectivore,,,26,,,9.639999999999999,9.639999999999999,3.1,3.1,7.6,,76736.42199999999,156288.4,"Lake Pamvotida, Greece",0.2,0.2,6.8,7.2,9.73,11.7,40.754000000000005,189.825,14.0,22.0,26.0,26.2
F0623,Barbus peloponnesius,Peloponnese Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,insectivore,,,26,,,9.639999999999999,9.639999999999999,3.1,3.1,7.5,,76736.42199999999,156288.4,"Lake Trichonida, Greece",0.2,0.2,6.9,6.9,9.73,11.7,40.754000000000005,189.825,14.0,22.0,20.5,20.5
F0623,Barbus peloponnesius,Peloponnese Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,insectivore,,,26,,,9.639999999999999,9.639999999999999,3.1,3.1,7.4,,76736.42199999999,156288.4,"Kalamas River Basin, Greece",0.2,0.2,6.8,6.8,8.923,11.370000000000001,34.504,52.6,14.0,22.0,18.48,18.5
F0623,Barbus peloponnesius,Peloponnese Barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,established,insectivore,,,26,,,9.639999999999999,9.639999999999999,3.1,3.1,7.5,,76736.42199999999,156288.4,"Pamissos River, Greece",0.2,0.2,6.8,7.1,9.73,11.7,40.134,187.776,14.0,22.0,20.6,20.55
F0624,Betta bellica,Slim betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,30,6.0,6.0,,,3.2,,227019.9,1416537.1,"North Selangor Peat Swamp, Malaysia",6.5,7.5,0.1,0.1,6.8,7.2,12.4818,60.60100000000001,5.93,46.220000000000006,27.0,29.0
F0624,Betta bellica,Slim betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,30,6.0,6.0,,,3.2,,227019.9,1416537.1,"Ayer Hitam Wetlands, Malaysia",6.5,7.5,0.1,0.1,6.8,7.2,19.028,35.556400000000004,19.38,21.89,27.0,29.0
F0624,Betta bellica,Slim betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,30,6.0,6.0,,,3.2,,227019.9,1416537.1,"Rio Ozama, Dominican Republic",6.8,6.8,0.2,0.2,6.5,7.0,20.6768,91.9,7.590000000000001,39.991,27.0,30.0
F0624,Betta bellica,Slim betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,30,6.0,6.0,,,3.2,,227019.9,1416537.1,"Khiri Khan Streams, Thailand",7.7,7.7,3.08,8.66,7.406000000000001,7.400000000000003,10.9328,19.657,23.06,25.236,24.3,27.27
F0624,Betta bellica,Slim betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,30,6.0,6.0,,,3.2,,227019.9,1416537.1,"Sumatra Peat Swamps, Indonesia",6.5,7.2,0.1,0.1,6.8,7.2,19.7768,91.9,10.147,52.720000000000006,27.0,29.0
F0625,Betta coccina,Wine Red Betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,reported,carnivore,,,,24,27,3.0,3.0,3.2,3.2,,,227019.9,1416537.1,"Jambi Peat Swamps, Indonesia",4.0,6.0,0.1,0.1,6.5,7.0,2.4699999999999998,3.17,21.304,73.1,24.0,27.0
F0625,Betta coccina,Wine Red Betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,reported,carnivore,,,,24,27,3.0,3.0,3.2,3.2,,,227019.9,1416537.1,"North Selangor Peat Swamp, Malaysia",4.5,6.0,0.1,0.1,6.5,7.0,18.151999999999997,72.19,1.9100000000000001,6.779999999999999,24.0,28.0
F0625,Betta coccina,Wine Red Betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,reported,carnivore,,,,24,27,3.0,3.0,3.2,3.2,,,227019.9,1416537.1,"Ayer Hitam Wetlands, Malaysia",4.5,6.0,0.1,0.1,6.5,7.0,4.724,4.482000000000001,18.003999999999998,21.509999999999998,24.0,28.0
F0626,Betta pugnax,Penang betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,28,4.0,4.0,3.3,3.3,,,227019.9,1416537.1,"North Selangor Peat Swamp, Malaysia",5.9,6.5,0.1,0.1,6.5,7.0,2.4699999999999998,3.22,7.4,13.256,22.0,26.0
F0626,Betta pugnax,Penang betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,28,4.0,4.0,3.3,3.3,,,227019.9,1416537.1,"Ayer Hitam Wetlands, Malaysia",5.9,6.5,0.1,0.1,6.5,7.0,4.5840000000000005,4.540000000000001,19.308,22.759999999999998,22.0,26.0
F0626,Betta pugnax,Penang betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,28,4.0,4.0,3.3,3.3,,,227019.9,1416537.1,"Sungai Sedili Basin, Malaysia",5.9,6.5,0.1,0.1,6.5,7.0,14.019,71.36,7.1,36.910000000000004,22.0,26.0
F0626,Betta pugnax,Penang betta,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,established,carnivore,,,,24,28,4.0,4.0,3.3,3.3,,,227019.9,1416537.1,"Rio Ozama, Dominican Republic",6.2,6.2,0.2,0.2,6.5,7.0,13.318999999999999,74.43100000000001,3.85,25.740000000000002,24.0,28.0
F0627,Boraras maculatus,Dwarf rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,reported,predator,,,,24,26,2.0,2.0,,,3.29,,16.5,50.0,"Jambi Peat Swamps, Indonesia",4.0,6.0,0.1,0.1,6.5,7.0,6.743,9.578,15.75,24.24,24.0,27.0
F0627,Boraras maculatus,Dwarf rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,reported,predator,,,,24,26,2.0,2.0,,,3.29,,16.5,50.0,"North Selangor Peat Swamp, Malaysia",4.5,6.0,0.1,0.1,6.5,7.0,23.613999999999997,83.076,9.690000000000001,21.490000000000002,24.0,27.0
F0627,Boraras maculatus,Dwarf rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Boraras,reported,predator,,,,24,26,2.0,2.0,,,3.29,,16.5,50.0,"Ayer Hitam Wetlands, Malaysia",4.5,6.0,0.1,0.1,6.5,7.0,22.816,52.9,4.732,5.856,24.0,27.0
F0628,Botia lohachata,Reticulate loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,carnivore,,,10,24,30,6.0,6.0,3.2,3.2,,,656563.51,756858.4,"Chalan Beel, Bangladesh",6.8,7.5,0.2,0.2,6.8,7.2,10.7796,14.211400000000001,20.4,34.81,24.0,30.0
F0628,Botia lohachata,Reticulate loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,carnivore,,,10,24,30,6.0,6.0,3.2,3.2,,,656563.51,756858.4,"Atrai River, Bangladesh",6.5,7.2,0.2,0.2,6.8,7.2,2.9910000000000005,4.049,27.35,41.0,24.0,30.0
F0628,Botia lohachata,Reticulate loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,carnivore,,,10,24,30,6.0,6.0,3.2,3.2,,,656563.51,756858.4,"Ganga Drainage, India",6.5,7.5,0.2,0.2,6.8,7.2,9.682,14.2404,31.586000000000002,71.22,24.0,30.0
F0628,Botia lohachata,Reticulate loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,reported,carnivore,,,10,24,30,6.0,6.0,3.2,3.2,,,656563.51,756858.4,"Indus River System, Pakistan",6.5,7.5,0.2,0.2,6.8,7.2,2.667,3.05,19.56,32.85,24.0,30.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,reported,predator,,,,20,25,5.0,5.0,,,3.24,,339.4,2620.9334,"Tasek Bera, Malaysia",4.0,6.0,0.1,0.1,6.5,7.0,21.714,81.076,13.005,23.81,20.0,25.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,reported,predator,,,,20,25,5.0,5.0,,,3.24,,339.4,2620.9334,"Muar River, Malaysia",5.0,6.5,0.1,0.1,6.5,7.0,3.1500000000000004,4.200000000000001,16.85,21.4,20.0,25.0
F0629,Brevibora dorsiocellata,Eyespot rasbora,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Brevibora,reported,predator,,,,20,25,5.0,5.0,,,3.24,,339.4,2620.9334,"Lalah River, Sumatra, Indonesia",4.5,6.0,0.1,0.1,6.5,7.0,3.1500000000000004,3.9100000000000015,16.65,21.0,20.0,25.0
F0630,Butis koilomatodon,Mud sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,invasive,carnivore,,,,,,9.639999999999999,9.639999999999999,,,4.01,,164318.41,3089198.45,"Rio Caeté Estuary, Brazil",7.2,7.2,3.8,37.3,6.5,7.2,34.56,93.3,21.1,63.6,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,invasive,carnivore,,,,,,9.639999999999999,9.639999999999999,,,4.01,,164318.41,3089198.45,"São Sebastião Channel, Brazil",7.2,7.2,3.8,37.3,6.5,7.2,32.660000000000004,124.6,27.119999999999997,82.97999999999999,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,invasive,carnivore,,,,,,9.639999999999999,9.639999999999999,,,4.01,,164318.41,3089198.45,"Caño Pedernales, Venezuela",7.2,7.2,3.8,37.3,6.5,7.2,32.545,63.356399999999994,17.1,61.27,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,invasive,carnivore,,,,,,9.639999999999999,9.639999999999999,,,4.01,,164318.41,3089198.45,"Miraflores Locks, Panama Canal",7.2,7.2,3.8,37.3,6.5,7.2,33.660000000000004,103.225,7.93,91.52799999999999,26.0,37.0
F0630,Butis koilomatodon,Mud sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Butidae,Butis,invasive,carnivore,,,,,,9.639999999999999,9.639999999999999,,,4.01,,164318.41,3089198.45,"Port Harcourt Estuary, Nigeria",7.2,7.2,3.8,37.3,6.5,7.2,32.660000000000004,124.6,18.39,88.85,26.0,37.0
F0631,Capoeta capoeta,Seven khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,grazer,5.666667,,,10,22,12.0,12.0,,,2,19806.5,3754.0,35859.0,"Makoo Dam Lake, Iran",7.2,7.2,0.3,0.3,6.8,7.2,10.1,10.448,19.919999999999998,47.36,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,grazer,5.666667,,,10,22,12.0,12.0,,,2,19806.5,3754.0,35859.0,"Lake Urmia Tributaries, Iran",7.4,7.4,0.4,0.4,6.8,6.8,14.044999999999998,60.323,2.04,221.48000000000002,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,grazer,5.666667,,,10,22,12.0,12.0,,,2,19806.5,3754.0,35859.0,"Aras River Basin, Armenia",7.3,7.3,0.3,0.3,6.9,6.9,19.97,91.798,12.15,118.85,10.0,22.0
F0631,Capoeta capoeta,Seven khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,grazer,5.666667,,,10,22,12.0,12.0,,,2,19806.5,3754.0,35859.0,"Kura River Basin, Georgia",7.2,7.2,0.3,0.3,6.8,6.8,10.023,15.1478,18.39,58.58,10.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,herbivore,,,,,,9.639999999999999,9.639999999999999,2.5,2.5,,15421.5,1723.0,44008.0,"Devrez River, Türkiye",7.2,7.2,0.2,0.2,6.8,7.2,10.5536,29.456399999999995,14.429999999999998,219.0,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,herbivore,,,,,,9.639999999999999,9.639999999999999,2.5,2.5,,15421.5,1723.0,44008.0,"Lake Egirdir, Turkey",7.5,7.5,0.2,0.2,6.9,6.9,19.79,51.7,5.35,8.318999999999999,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,herbivore,,,,,,9.639999999999999,9.639999999999999,2.5,2.5,,15421.5,1723.0,44008.0,"Lake Beysehir, Turkey",7.4,7.4,0.2,0.2,6.8,6.8,19.79,51.7,4.54,6.2170000000000005,12.0,22.0
F0632,Capoeta tinca,Anatolian khramulya,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta,failed,herbivore,,,,,,9.639999999999999,9.639999999999999,2.5,2.5,,15421.5,1723.0,44008.0,"Kizilirmak River, Turkey",7.3,7.3,0.2,0.2,6.8,6.8,113.16,388.32,6.525,25.355999999999998,12.0,22.0
F0633,Chelon labrosus,Thicklip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,failed,browser,18.5,,57.5,,,9.639999999999999,9.639999999999999,,,2.59,,688325.35,4496060.4,"Étang de Berre, France",7.8,7.8,15.0,30.0,6.5,7.2,2.5,4.0,10.0,25.0,10.0,24.0
F0633,Chelon labrosus,Thicklip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,failed,browser,18.5,,57.5,,,9.639999999999999,9.639999999999999,,,2.59,,688325.35,4496060.4,"Lago di Lesina, Italy",7.5,7.5,20.0,35.0,6.8,7.2,12.0016,22.1684,27.28,86.69,12.0,26.0
F0633,Chelon labrosus,Thicklip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,failed,browser,18.5,,57.5,,,9.639999999999999,9.639999999999999,,,2.59,,688325.35,4496060.4,"Ria Formosa Lagoon, Portugal",7.6,7.6,18.0,32.0,6.8,7.2,286.33000000000004,255.06,37.279999999999994,140.909,14.0,26.0
F0633,Chelon labrosus,Thicklip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,failed,browser,18.5,,57.5,,,9.639999999999999,9.639999999999999,,,2.59,,688325.35,4496060.4,"Lough Hyne, Ireland",7.4,7.4,30.0,35.0,6.8,7.2,12.8,21.034399999999998,16.65,132.2,10.0,20.0
F0633,Chelon labrosus,Thicklip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,failed,browser,18.5,,57.5,,,9.639999999999999,9.639999999999999,,,2.59,,688325.35,4496060.4,"Lake Varna (Black Sea Lagoon), Bulgaria",7.6,7.6,10.0,20.0,6.8,7.2,8.619600000000002,18.983,49.04,537.99,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,established,omnivore,7,,50.66667,8,24,16.0,16.0,,,2.34,442668.4,215292.0,670044.8,"Étang de Berre, France",7.8,7.8,15.0,30.0,6.5,7.2,2.5,4.0,10.0,25.0,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,established,omnivore,7,,50.66667,8,24,16.0,16.0,,,2.34,442668.4,215292.0,670044.8,"Lago di Lesina, Italy",7.5,7.5,20.0,35.0,6.8,7.2,12.5048,22.1684,35.79,107.29,12.0,26.0
F0634,Chelon ramada,Thinlip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,established,omnivore,7,,50.66667,8,24,16.0,16.0,,,2.34,442668.4,215292.0,670044.8,"Ria Formosa Lagoon, Portugal",7.6,7.6,18.0,32.0,6.8,7.2,282.6,264.06,219.61999999999998,548.05,14.0,26.0
F0634,Chelon ramada,Thinlip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,established,omnivore,7,,50.66667,8,24,16.0,16.0,,,2.34,442668.4,215292.0,670044.8,"Lake Varna (Black Sea Lagoon), Bulgaria",7.6,7.6,10.0,20.0,6.8,7.2,9.975,26.818,242.11999999999998,488.2,10.0,24.0
F0634,Chelon ramada,Thinlip grey mullet,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,established,omnivore,7,,50.66667,8,24,16.0,16.0,,,2.34,442668.4,215292.0,670044.8,"Mirna Estuary, Croatia",7.4,7.4,15.0,25.0,6.8,6.8,7.9799999999999995,16.688000000000002,146.56,546.2,12.0,24.0
F0635,Chilodus punctatus,Spotted headstander,Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,reported,omnivore,,,,24,28,4.0,4.0,,,2.77,,402.66668,1296.2,"Lake Amanã, Brazil",5.5,6.5,0.1,0.1,6.5,7.2,4.189,3.9900000000000007,13.39,15.540000000000001,26.0,28.0
F0635,Chilodus punctatus,Spotted headstander,Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,reported,omnivore,,,,24,28,4.0,4.0,,,2.77,,402.66668,1296.2,"Lake Sandoval, Peru",5.8,6.5,0.1,0.1,6.5,7.0,2.74,2.75,22.080000000000002,22.380000000000003,26.0,28.0
F0635,Chilodus punctatus,Spotted headstander,Animalia,Chordata,Actinopterygii,Characiformes,Chilodontidae,Chilodus,reported,omnivore,,,,24,28,4.0,4.0,,,2.77,,402.66668,1296.2,"Apure River Floodplain, Venezuela",6.0,6.8,0.1,0.1,6.5,7.2,45.0,752.2,15.469999999999999,86.824,26.0,28.0
F0636,Cleithracara maronii,Keyhole cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,reported,predator,,,,22,25,3.0,3.0,,,3.25,,199.766667,600.95,"Maroni River, French Guiana",4.0,5.5,0.1,0.1,6.5,7.0,1.575,3.15,3.8120000000000003,57.373000000000005,22.0,25.0
F0636,Cleithracara maronii,Keyhole cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,reported,predator,,,,22,25,3.0,3.0,,,3.25,,199.766667,600.95,"Demerara River, Guyana",4.5,6.0,0.1,0.1,6.5,7.0,22.676,57.5,11.290000000000001,13.789999999999997,22.0,25.0
F0636,Cleithracara maronii,Keyhole cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cleithracara,reported,predator,,,,22,25,3.0,3.0,,,3.25,,199.766667,600.95,"Ouanary River, French Guiana",4.0,5.5,0.1,0.1,6.5,7.0,25.113999999999997,75.876,17.368000000000002,18.45,22.0,25.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,invasive,omnivore,,,4.1,17,21,4.0,4.0,3.0,3.0,,,18.2,126.125,"Laguna dos Patos, Brazil",7.5,7.5,0.5,0.5,6.8,7.2,9.464,17.610999999999997,16.064,19.639999999999997,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,invasive,omnivore,,,4.1,17,21,4.0,4.0,3.0,3.0,,,18.2,126.125,"Salado River Basin, Argentina",7.5,7.5,0.3,0.3,6.8,7.2,12.919,51.997,4.3020000000000005,13.23,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,invasive,omnivore,,,4.1,17,21,4.0,4.0,3.0,3.0,,,18.2,126.125,"Negro River Basin, Uruguay",7.5,7.5,0.3,0.3,6.8,7.2,11.803,26.819,7.7299999999999995,8.16,17.0,21.0
F0637,Cnesterodon decemmaculatus,Ten spotted live-bearer,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,invasive,omnivore,,,4.1,17,21,4.0,4.0,3.0,3.0,,,18.2,126.125,"Lower Uruguay River, Argentina",7.5,7.5,0.3,0.3,6.8,7.2,10.8278,21.665,8.9,20.48,17.0,21.0
F0638,Coptodon guineensis,Guinean tilapia,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,failed,grazer,,,32,22,26,4.0,4.0,,,2.79,716,504.0,928.0,Ebrié Lagoon,7.4,7.4,15.0,30.0,6.5,7.2,14.6572,34.9692,11.62,68.78,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,failed,grazer,,,32,22,26,4.0,4.0,,,2.79,716,504.0,928.0,"Lake Nokoué, Benin",7.5,7.5,10.0,25.0,6.5,7.2,2.739,4.97,16.3,93.74,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,failed,grazer,,,32,22,26,4.0,4.0,,,2.79,716,504.0,928.0,"Cuanza River Estuary, Angola",7.6,7.6,5.0,20.0,6.5,7.2,15.652800000000003,41.7964,22.530000000000005,63.17999999999999,24.0,30.0
F0638,Coptodon guineensis,Guinean tilapia,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Coptodon,failed,grazer,,,32,22,26,4.0,4.0,,,2.79,716,504.0,928.0,"Saloum Delta, Senegal",7.3,7.3,10.0,35.0,6.5,7.2,246.93,245.95999999999998,15.320000000000002,41.55,24.0,30.0
F0639,Coregonus widegreni,Valaam whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,carnivore,13.57143,,54.75,,,12.0,12.0,3.4,3.4,,,584924.21,2310779.1,"Lake Ladoga, Russia",7.2,7.2,0.1,0.1,7.0,9.0,8.866000000000001,17.136,16.354000000000003,49.230000000000004,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,carnivore,13.57143,,54.75,,,12.0,12.0,3.4,3.4,,,584924.21,2310779.1,"Lake Onega, Russia",7.2,7.2,0.1,0.1,7.0,9.0,9.716000000000001,19.765,13.764,25.169999999999998,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,carnivore,13.57143,,54.75,,,12.0,12.0,3.4,3.4,,,584924.21,2310779.1,"Lake Vänern, Sweden",7.5,7.5,0.1,0.1,7.0,9.0,8.001000000000001,16.981,12.064,24.22,4.0,10.0
F0639,Coregonus widegreni,Valaam whitefish,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Coregonus,reported,carnivore,13.57143,,54.75,,,12.0,12.0,3.4,3.4,,,584924.21,2310779.1,"Lake Vättern, Sweden",7.5,7.5,0.1,0.1,7.0,9.0,8.001000000000001,16.981,12.064,24.22,4.0,10.0
F0640,Corydoras adolfoi,Adolf's catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,22,26,4.0,4.0,3.0,3.0,,,25188.2,239687.14500000002,"Rio Negro Floodplain, Brazil",5.5,7.5,0.1,0.1,6.5,7.2,23.613999999999997,86.7,10.928,18.05,22.0,26.0
F0640,Corydoras adolfoi,Adolf's catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,22,26,4.0,4.0,3.0,3.0,,,25188.2,239687.14500000002,"Rio Uaupés Tributaries, Brazil",5.5,7.5,0.1,0.1,6.5,7.2,21.53,86.7,6.3100000000000005,6.268,22.0,26.0
F0641,Corydoras arcuatus,Skunk corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,22,26,4.0,4.0,3.0,3.0,,,25188.2,239687.14500000002,"Lago Amanã, Brazil",5.5,6.5,0.1,0.1,6.5,7.2,6.589,6.313000000000001,16.509999999999998,23.119999999999997,24.0,28.0
